,Name,Address,lng,lat,Type
2779,STAR FIT 健身俱樂部,100台灣台北市中正區忠孝西路一段50號24號樓之8號,121.5158094,25.0459609,"['gym', 'health', 'point_of_interest', 'establishment']"
2780,桃園市體育館室外籃球場,333台灣桃園市龜山區中興里,121.3244971,24.99429,"['gym', 'health', 'point_of_interest', 'establishment']"
2781,春天推拿生活館,235台灣新北市中和區連城路27號號,121.4986434,25.0019156,"['gym', 'health', 'point_of_interest', 'establishment']"
2782,Curves 可爾姿信義通化店,106台灣台北市大安區信義路四段263號3樓之1,121.5541757,25.0334079,"['gym', 'health', 'point_of_interest', 'establishment']"
2783,極現體能Best Perform Fitness,105台灣台北市松山區八德路三段12巷63弄34號,121.5517872,25.0449349,"['gym', 'health', 'point_of_interest', 'establishment']"
2784,土城桌委,"號, No. 191裕民路土城區新北市台灣 236",121.4536501,24.984385,"['gym', 'health', 'point_of_interest', 'establishment']"
2785,Hybrid Barbell 原力體能空間,330台灣桃園市桃園區同德六街99號,121.2991613,25.0161212,"['gym', 'health', 'point_of_interest', 'store', 'establishment']"
2786,CURVES中和南勢角店,235台灣新北市中和區景新街347號4樓之2,121.5119887,24.9910941,"['gym', 'health', 'point_of_interest', 'establishment']"
2787,MOLA桌球-曼波魚乒乓球教室,"號, No. 387長江路一段板橋區新北市台灣 220",121.4621819,25.0307785,"['gym', 'health', 'point_of_interest', 'establishment']"
2788,健身工廠 Fitness Factory 淡水廠,251台灣新北市淡水區北新路182巷16號B1,121.4489198,25.1779726,"['gym', 'health', 'point_of_interest', 'establishment']"
2789,World Gym世界健身俱樂部 桃園平鎮店,324台灣桃園市平鎮區環南路二段265號B1,121.2152523,24.9405341,"['gym', 'health', 'point_of_interest', 'establishment']"
2790,Gravity Gym 重力體能工作室-三重團班教室,241台灣新北市三重區正義北路338巷43號1樓,121.4932755,25.0704844,"['gym', 'health', 'point_of_interest', 'establishment']"
2791,動吧 團課健身,320台灣桃園市中壢區洽溪路179號,121.2061129,25.007914,"['gym', 'health', 'point_of_interest', 'establishment']"
2792,DR.GYM 運動醫療訓練中心,"b1, No. 155號新生南路一段大安區台北市台灣 106",121.532976,25.035154,"['gym', 'health', 'point_of_interest', 'establishment']"
2793,Believe Fit,333台灣桃園市龜山區文化二路34巷14弄6號,121.3649452,25.0588583,"['gym', 'health', 'point_of_interest', 'establishment']"
2794,Forge打鐵健身(土城中央店),236台灣新北市土城區中央路二段169號,121.442153,24.976131,"['gym', 'health', 'point_of_interest', 'establishment']"
2795,獅子健客Lion player,236台灣新北市土城區中央路四段54巷17號16樓號,121.419026,24.9601933,"['gym', 'health', 'point_of_interest', 'establishment']"
2796,WAO TAIWAN,105台灣台北市松山區八德路三段34號B1,121.5519529,25.0480585,"['gym', 'health', 'point_of_interest', 'establishment']"
2797,SC Yoga Desa 紹晴的瑜伽聚落,100台灣台北市中正區羅斯福路二段7-1號號3樓,121.5212152,25.0291041,"['gym', 'health', 'point_of_interest', 'establishment']"
2798,李師父養生館,"號, No. 8興豐路646巷八德區桃園市台灣 334",121.2952634,24.9304963,"['gym', 'health', 'point_of_interest', 'establishment']"
2799,PHStar立星空中舞蹈,108台灣台北市萬華區西園路一段80號,121.4997195,25.0391994,"['gym', 'health', 'point_of_interest', 'establishment']"
2800,World Gym世界健身俱樂部 台北土城店,236台灣新北市土城區青雲路152號5F,121.4589232,24.9833595,"['gym', 'health', 'point_of_interest', 'establishment']"
2801,Curves可爾姿桃園大湳店,334台灣桃園市八德區介壽路一段872號5樓,121.2995547,24.9604256,"['gym', 'health', 'point_of_interest', 'establishment']"
2802,Curves可爾姿桃園站前店,33065台灣桃園市桃園區中華路10號樓之5,121.3116736,24.9914836,"['gym', 'health', 'point_of_interest', 'establishment']"
2803,越式摸磨房,320台灣桃園市中壢區南園二路1巷10-1號3樓,121.2383639,24.971606,"['gym', 'health', 'point_of_interest', 'establishment']"
2804,ACT台北動作特技團隊,242台灣新北市新莊區立信三街35巷13號1樓,121.4428663,25.0510958,"['gym', 'health', 'point_of_interest', 'establishment']"
2805,幸市里健康廣場,100台灣台北市中正區臨沂街6巷9號,121.5300166,25.042639,"['gym', 'health', 'point_of_interest', 'establishment']"
2806,DREAM Fitness Club 土城店,236台灣新北市土城區學府路一段86號B1,121.4562867,24.988155,"['gym', 'health', 'point_of_interest', 'establishment']"
2807,Forge打鐵健身（三重店）,234台灣新北市三重區仁愛街479號2F,121.4887813,25.0822658,"['gym', 'health', 'point_of_interest', 'establishment']"
2808,前勁體能訓練中心 Akrofitness - 後山埤店,"Zhongxiao East Road Section 5, No. 970, B1, 南港區台北市台灣 115",121.582314,25.044263,"['gym', 'health', 'point_of_interest', 'establishment']"
2809,Functional Patterns台灣 （台北信義店）,110台灣台北市信義區基隆路一段135號,121.5665543,25.0440545,"['gym', 'health', 'point_of_interest', 'establishment']"
2810,Fusheng Village Playground,105台灣台北市松山區八德路四段106巷1-3號,121.561268,25.048066,"['gym', 'health', 'point_of_interest', 'establishment']"
2811,國標舞教室,"No, No. 80民生東路二段中山區台北市台灣 10491",121.5304234,25.0578171,"['gym', 'health', 'point_of_interest', 'establishment']"
2812,八德國民運動中心,334台灣桃園市八德區廣隆里,121.2933277,24.9596692,"['gym', 'health', 'point_of_interest', 'establishment']"
2813,新店瑠公攀岩基地,231台灣新北市新店區231,121.5420098,24.9705414,"['gym', 'health', 'point_of_interest', 'establishment']"
2814,World Gym世界健身俱樂部 板橋重慶店Sport,22062台灣新北市板橋區重慶路247號B1,121.4632476,25.0005545,"['spa', 'health', 'point_of_interest', 'establishment']"
2815,皇金閣泰式男女養生館,238台灣新北市樹林區中華路110號,121.4182489,24.9807586,"['gym', 'health', 'point_of_interest', 'establishment']"
2816,Ｃｕｒｖｅｓ女性專用３０分鐘健身中心（中和員山店）,235台灣新北市中和區中山路二段585號4F,121.4801693,25.0057118,"['gym', 'health', 'point_of_interest', 'establishment']"
2817,Hypercore Fitness 超核心健身中心 桃園藝文店,"B1, No. 1247號中正路桃園區桃園市台灣 330",121.2961141,25.0203795,"['gym', 'health', 'point_of_interest', 'establishment']"
2818,BioFit Studio 桃園店,330台灣桃園市桃園區大林路7號,121.3173204,24.9882189,"['gym', 'health', 'point_of_interest', 'establishment']"
2819,健身計畫 ProjectFit for her - 安和店,"2 No. 261號, 信義路四段大安區台北市台灣 106",121.5538871,25.0333995,"['gym', 'health', 'point_of_interest', 'establishment']"
2820,喬登營養諮詢機構暨健康管理中心,"4f, No. 123號復興路桃園區桃園市台灣 330",121.312938,24.9903879,"['gym', 'health', 'point_of_interest', 'establishment']"
2821,OXEN FITNESS健身體能工作室,235台灣新北市中和區和平街23號,121.5082529,24.990754,"['gym', 'health', 'point_of_interest', 'establishment']"
2822,JOYFIT24文德路｜內湖健身房｜專業私人教練｜24小時營業｜新手教學｜全球通用,114台灣台北市內湖區文德路100號,121.582885,25.0782789,"['gym', 'health', 'point_of_interest', 'establishment']"
2823,波克萊體能 Everyday Matters Fitness,106台灣台北市大安區新生南路一段111號B3,121.5330274,25.0402994,"['gym', 'health', 'point_of_interest', 'establishment']"
2824,國際根屘健道館綜合武道場,242台灣新北市新莊區中興街3號,121.4490982,25.0359283,"['gym', 'health', 'point_of_interest', 'establishment']"
2825,吳老師指壓全身調理,334台灣桃園市八德區長興路817號,121.2637443,24.9333309,"['gym', 'health', 'point_of_interest', 'establishment']"
2826,A TEAM fitness永和專業健身-中和健身|永和健身|永和健身教練|永和拳擊|永和運動|健身課程,234台灣新北市永和區中正路89號3樓,121.5152496,24.9971728,"['gym', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
2827,拳擊天地,10491台灣台北市中山區南京東路三段91-2號,121.5389868,25.052214,"['gym', 'health', 'point_of_interest', 'establishment']"
2828,典藏美墅,237台灣新北市三峽區大德路,121.3772022,24.9429733,"['gym', 'health', 'point_of_interest', 'establishment']"
2829,宇中堂,"2, No. 30號中正北路315巷16弄三重區新北市台灣 241",121.4764054,25.0719147,"['gym', 'health', 'point_of_interest', 'establishment']"
2830,Jusfits 動能空間,251台灣新北市淡水區水源街一段122巷3號1 樓,121.4473266,25.1716836,"['gym', 'health', 'point_of_interest', 'establishment']"
2831,Pulse Gym,10491台灣台北市中山區建國北路一段96號,121.5360737,25.0504431,"['gym', 'health', 'point_of_interest', 'establishment']"
2832,I.Place Fitness x 私.享,105台灣台北市松山區北寧路32巷3號,121.5529212,25.0493692,"['gym', 'health', 'point_of_interest', 'establishment']"
2833,運動操場,235台灣新北市板橋區,121.4774292,25.0004676,"['gym', 'health', 'point_of_interest', 'establishment']"
2834,和泰堂國術館,112台灣台北市北投區清江路245巷18號,121.5022978,25.1260427,"['gym', 'health', 'point_of_interest', 'establishment']"
2835,藍天花式撞球廣場,333台灣桃園市龜山區明德路258號,121.342116,24.9906783,"['gym', 'health', 'point_of_interest', 'establishment']"
2836,OMness Yoga｜葛。瑜珈工作室,"No. 6號, 新興路84巷, 汐止區新北市台灣 221",121.657736,25.06145,"['gym', 'health', 'point_of_interest', 'establishment']"
2837,可爾姿健身中心 府中館,220台灣新北市板橋區重慶路10號4F,121.460705,25.007945,"['gym', 'health', 'point_of_interest', 'establishment']"
2838,Pace Fitness,10491台灣台北市中山區B1明水路575號,121.551915,25.0798233,"['gym', 'health', 'point_of_interest', 'establishment']"
2839,京讚健康世界,242台灣新北市新莊區建國一路73號號,121.434978,25.029578,"['gym', 'health', 'point_of_interest', 'establishment']"
2840,GYMEFIT,105台灣台北市松山區健康路227號,121.5625285,25.0542824,"['gym', 'health', 'point_of_interest', 'establishment']"
2841,民生拳館 MingSheng Boxing Club,105台灣台北市松山區光復北路26巷3號B1,121.5575084,25.0491271,"['gym', 'health', 'point_of_interest', 'store', 'establishment']"
2842,DREAM FiT 夢啟動健身運動會館,114台灣台北市內湖區內湖路一段118號6樓,121.563136,25.0831507,"['gym', 'health', 'point_of_interest', 'establishment']"
2843,Camp 4攀岩館-北投運動中心館,"號 2 樓 No. 100, 石牌路一段39巷北投區台北市台灣 112",121.5097619,25.1164732,"['gym', 'health', 'point_of_interest', 'establishment']"
2844,甲山林水公園D棟,251台灣新北市淡水區中山北路二段150號號,121.4417721,25.1858286,"['gym', 'health', 'point_of_interest', 'establishment']"
2845,內核心教室,10491台灣台北市中山區伊通街63號,121.5349317,25.0514754,"['gym', 'health', 'point_of_interest', 'establishment']"
2846,Core Space 健身房,"B1, No. 27號復興南路二段大安區台北市台灣 106",121.5438126,25.0319527,"['gym', 'health', 'point_of_interest', 'establishment']"
2847,小一號運動空間,231台灣新北市新店區北新路三段122號,121.541722,24.9818949,"['gym', 'health', 'point_of_interest', 'establishment']"
2848,Best life 美好人生（健康體態管理）淡水店,251台灣新北市淡水區學府路51巷6弄3號,121.4472861,25.1698374,"['gym', 'health', 'point_of_interest', 'establishment']"
2849,World Gym世界健身俱樂部 台北西門店,"b1, No. 36號西寧南路萬華區台北市台灣 108",121.5064943,25.0452425,"['gym', 'health', 'point_of_interest', 'establishment']"
2850,韻動咖體適能空間,231台灣新北市新店區北新路二段97巷9弄11號,121.542406,24.9738599,"['gym', 'health', 'point_of_interest', 'establishment']"
2851,Pulse gym建國店,104台灣台北市中山區建國北路一段96號,121.5360737,25.050443,"['gym', 'health', 'point_of_interest', 'establishment']"
2852,TFL 淬煉體能 東門訓練教室,106台灣台北市大安區信義路二段186號6樓,121.529816,25.033518,"['gym', 'health', 'point_of_interest', 'establishment']"
2853,fit collective,10491台灣台北市中山區中山北路二段96號B1,121.5225276,25.0594178,"['gym', 'health', 'point_of_interest', 'establishment']"
2854,全勝乒乓,"3F, No. 125吉利街北投區台北市台灣 112",121.5066802,25.1187355,"['gym', 'health', 'point_of_interest', 'establishment']"
2855,Hsien Workshop,251台灣新北市淡水區中山北路一段275巷8號,121.4440569,25.1814087,"['gym', 'health', 'point_of_interest', 'establishment']"
2856,我的樂活生活館,330台灣桃園市桃園區中埔一街111號,121.2954766,25.0138841,"['gym', 'health', 'point_of_interest', 'establishment']"
2857,宏岩麗景社區健身中心,112台灣台北市北投區稻香路31號,121.4902027,25.139198,"['gym', 'health', 'point_of_interest', 'establishment']"
2858,實踐大學體育館健身房,10491台灣台北市中山區大直街70號,121.5446871,25.0845873,"['gym', 'health', 'point_of_interest', 'establishment']"
2859,宥榛舞蹈教室,338台灣桃園市蘆竹區南崁路二段9號,121.2798995,25.0563953,"['gym', 'health', 'point_of_interest', 'establishment']"
2860,魔力夢工廠 親子健身房 Magic DreamWork Fitness (台北民權分店),10491台灣台北市中山區撫順街16號,121.5203384,25.0634881,"['gym', 'health', 'point_of_interest', 'establishment']"
2861,統領健身企業股份有限公司,220台灣板橋區新北市 板橋區府後街6號,121.458946,25.010368,"['gym', 'health', 'point_of_interest', 'establishment']"
2862,Come fitness 運動工作室,114台灣台北市內湖區東湖路119巷49弄40號,121.616171,25.070314,"['gym', 'health', 'point_of_interest', 'establishment']"
2863,Oxygen Lab,105台灣台北市松山區民生東路三段101號,121.5446238,25.0580046,"['gym', 'health', 'point_of_interest', 'establishment']"
2864,EXILE PROFESSIONAL GYM,110台灣台北市信義區基隆路一段142號,121.5657209,25.0428564,"['gym', 'health', 'point_of_interest', 'establishment']"
2865,健骨頭 Healthy Bone,105台灣台北市松山區八德路四段666號2號樓之1,121.5760663,25.0498973,"['gym', 'food', 'health', 'point_of_interest', 'store', 'establishment']"
2866,Curves可爾姿 新店七張店,"3, No. 177之2號北新路二段新店區新北市台灣 23143",121.5425459,24.977024,"['gym', 'health', 'point_of_interest', 'establishment']"
2867,極限健身-蘆洲店,241台灣新北市三重區五華街282號4F,121.4864991,25.0879589,"['gym', 'health', 'point_of_interest', 'establishment']"
2868,鈅SPA會館,330台灣桃園市桃園區春日路289號,121.3147869,24.9986456,"['gym', 'health', 'point_of_interest', 'establishment']"
2869,菈彼兒童體操館,333台灣桃園市龜山區文興路211 號,121.3669141,25.0557485,"['gym', 'health', 'point_of_interest', 'establishment']"
2870,Luna Studio 露娜鋼管舞練舞空間,"2樓, No. 205號西園路一段萬華區台北市台灣 108",121.4995194,25.033665,"['gym', 'health', 'point_of_interest', 'store', 'establishment']"
2871,Waypoint FITNESS,242台灣新北市新莊區新北大道四段1號2樓,121.4502956,25.0598045,"['gym', 'health', 'point_of_interest', 'establishment']"
2872,Power Gym 體態改造室,320台灣桃園市中壢區環北路400號17號樓之6,121.226602,24.9655044,"['gym', 'health', 'point_of_interest', 'establishment']"
2873,PowFit 博派運動空間,115台灣台北市南港區忠孝東路六段458號2樓,121.5943879,25.0503012,"['gym', 'health', 'point_of_interest', 'establishment']"
2874,HiFIT 運動空間,"3f, No. 125號復興南路一段大安區台北市台灣 106",121.5440383,25.0433357,"['gym', 'health', 'point_of_interest', 'establishment']"
2875,師大附中體育館,106台灣台北市大安區信義路三段,121.5396785,25.0342121,"['gym', 'health', 'point_of_interest', 'establishment']"
2876,舞動陽光秀山國小-健身俱樂部,235台灣新北市中和區立人街2號,121.5206797,24.9943563,"['gym', 'health', 'point_of_interest', 'establishment']"
2877,陸文灝體適能中心,111台灣台北市士林區福華路139號,121.5222289,25.1027908,"['gym', 'health', 'point_of_interest', 'establishment']"
2878,復興道舘（台北市）,110台灣台北市信義區光復南路467之2號3樓,121.5576073,25.0338537,"['gym', 'health', 'point_of_interest', 'establishment']"
2879,台北運動健身中心,"B1, No. 29號民生東路一段27巷中山區台北市台灣 104",121.5251013,25.0582271,"['gym', 'health', 'point_of_interest', 'establishment']"
2880,三百壯士西門店,108台灣台北市萬華區漢口街二段73號b1,121.5052377,25.0461637,"['gym', 'health', 'point_of_interest', 'establishment']"
2881,Airshow實境健身,106台灣台北市大安區羅斯福路二段81巷3號,121.5238374,25.0258709,"['gym', 'health', 'point_of_interest', 'establishment']"
2882,TMMA台北格鬥運動館 三重館,241058台灣新北市三重區正義北路140號B1,121.4965708,25.0659851,"['gym', 'health', 'point_of_interest', 'establishment']"
2883,World Gym世界健身俱樂部 台北板橋府中店,220台灣新北市板橋區中山路一段10號,121.460101,25.007993,"['gym', 'health', 'point_of_interest', 'establishment']"
2884,Curves中和園區店,"號 6F, No. 148建一路中和區新北市台灣 235",121.487962,24.998782,"['gym', 'health', 'point_of_interest', 'establishment']"
2885,汐止抱石館 Xizhi Bouldering Gym,22175台灣新北市汐止區忠孝東路9號汐止國民運動中心游泳館2樓,121.657356,25.064415,"['point_of_interest', 'establishment']"
2886,MOREFIT 江翠旗艦健身房,220台灣新北市板橋區雙十路三段31號3樓,121.4706314,25.0315629,"['gym', 'health', 'point_of_interest', 'establishment']"
2887,Will be home,234台灣新北市永和區永和路二段157巷14號1樓,121.5148022,25.0126713,"['gym', 'health', 'point_of_interest', 'establishment']"
2888,Energy 健身俱樂部-蘆洲館,24701台灣新北市蘆洲區中正路123號B1,121.4695425,25.0843425,"['gym', 'health', 'point_of_interest', 'establishment']"
2889,左右體能空間,335台灣桃園市大溪區埔頂路一段167號2樓,121.2747373,24.8989497,"['gym', 'health', 'point_of_interest', 'establishment']"
2890,河神籃球場,116台灣台北市文山區水源快速道路,121.5351501,24.9986646,"['gym', 'health', 'point_of_interest', 'establishment']"
2891,全真概念健康事業股份有限公司,100台灣中正區和平西路一段2號,121.5217542,25.0267341,"['gym', 'health', 'point_of_interest', 'establishment']"
2892,肌轉Fitness Studio | 肌轉健身 | 板橋健身房 | 時尚運動,220台灣新北市板橋區文化路二段24號,121.4690377,25.0244283,"['gym', 'health', 'point_of_interest', 'establishment']"
2893,Curves可爾姿桃園國際店,330台灣桃園市桃園區國際路一段1169號8樓之1,121.2888551,24.9887278,"['gym', 'health', 'point_of_interest', 'establishment']"
2894,World Gym世界健身俱樂部 台北新莊店,24256台灣新北市新莊區民安路188巷5號,121.424825,25.0230389,"['gym', 'health', 'point_of_interest', 'establishment']"
2895,World Gym世界健身俱樂部 桃園中壢店,320台灣桃園市中壢區中山路136號2F,121.225009,24.955941,"['gym', 'health', 'point_of_interest', 'establishment']"
2896,帝盟,238台灣新北市樹林區三俊街,121.4170879,25.0154712,"['gym', 'health', 'point_of_interest', 'establishment']"
2897,國立臺灣大學體運場,106台灣台北市大安區新生南路三段,121.5351069,25.0193413,"['gym', 'health', 'point_of_interest', 'establishment']"
2898,泰威muay thai泰拳館-大興分館,"1樓 No. 13號, 大興西路二段112巷桃園區桃園市台灣 330",121.2969529,25.0117133,"['gym', 'health', 'point_of_interest', 'establishment']"
2899,double 8 岩究所 攀岩 健身 裝備,10348台灣台北市大同區迪化街一段251號,121.5094289,25.0607217,"['gym', 'health', 'point_of_interest', 'store', 'establishment']"
2900,TYR GYM 提爾健身,241台灣新北市三重區正義南路123號B1,121.498475,25.057944,"['gym', 'health', 'point_of_interest', 'establishment']"
2901,蘆洲Just FIT運動空間,247台灣新北市蘆洲區光華路178號2樓,121.4649636,25.0821382,"['gym', 'health', 'point_of_interest', 'establishment']"
2902,泰威muay thai gym泰拳館-中正總館,330台灣桃園市桃園區中正路722號2樓,121.302879,25.0079115,"['gym', 'health', 'point_of_interest', 'establishment']"
2903,FIT IN 健身訓練工作室【桃園中壢店】,320台灣桃園市中壢區實踐路225-2號,121.238781,24.9574515,"['gym', 'health', 'point_of_interest', 'establishment']"
2904,戴聰輝國標舞蹈教室,241台灣新北市三重區光復路一段17號4 樓,121.472343,25.047396,"['gym', 'health', 'point_of_interest', 'establishment']"
2905,Regeneration 奧塞利斯體能學院,110台灣台北市信義區基隆路二段51號B1,121.558469,25.0309321,"['gym', 'health', 'point_of_interest', 'establishment']"
2906,聯盟跆拳道館,"2樓, No. 217號民族路蘆洲區新北市台灣 247",121.4778216,25.0896811,"['gym', 'health', 'point_of_interest', 'establishment']"
2907,In Gym Fitness 樂康健身俱樂部 文山館,116台灣台北市文山區景隆街36巷2號2樓,121.543531,24.998611,"['gym', 'health', 'point_of_interest', 'establishment']"
2908,師大附中游泳池,106台灣台北市大安區Unnamed Road,121.5400992,25.035214,"['gym', 'health', 'point_of_interest', 'establishment']"
2909,力恆健身事業有限公司,"3, No. 11號中山北路一段105巷中山區台北市台灣 10491",121.52304,25.050856,"['gym', 'health', 'point_of_interest', 'establishment']"
2910,Curves可爾姿 捷運中山店 女性30分鐘環狀運動,103台灣台北市大同區承德路一段77-1號2樓,121.517719,25.052264,"['gym', 'health', 'point_of_interest', 'establishment']"
2911,玩美任意門,234台灣新北市永和區安樂路194巷19號,121.5158595,25.0009846,"['gym', 'health', 'point_of_interest', 'establishment']"
2912,舞動陽光-秀山國小運動中心,235台灣新北市中和區立人街2號,121.5205037,24.9959095,"['gym', 'health', 'point_of_interest', 'establishment']"
2913,Hahayoga,330台灣桃園市桃園區中寧街11巷10號,121.2962867,25.0179407,"['gym', 'health', 'point_of_interest', 'establishment']"
2914,泰荷歡養生館,"No. 152, 民生東路二段中山區台北市台灣 10491",121.5324243,25.0578147,"['gym', 'health', 'point_of_interest', 'establishment']"
2915,FitMania健身狂潮- 信義大安世貿-信義教練場地租借│研習場地租借│免綁約單次入場運動│一對一私人教練課程│懸吊訓練團體課程│客製化健身課程,110台灣台北市信義區信義路四段456號B1,121.5581819,25.0328804,"['gym', 'health', 'point_of_interest', 'establishment']"
2916,ReNew引力健身工作室(ReNew Gravity Bay Fitness Studio),105台灣台北市松山區南京東路三段338巷3號,121.5476596,25.0512196,"['gym', 'health', 'point_of_interest', 'establishment']"
2917,BALANCE FITNESS運動空間,100台灣台北市中正區福州街11-7號,121.5191848,25.0292653,"['gym', 'health', 'point_of_interest', 'establishment']"
2918,冠德微山丘會館,116台灣台北市文山區木柵里,121.5672609,24.9936695,"['gym', 'health', 'point_of_interest', 'establishment']"
2919,新力量健身俱樂部,236台灣新北市土城區立德路135巷2-3號B1,121.4643895,24.9865911,"['gym', 'health', 'point_of_interest', 'establishment']"
2920,World Gym世界健身俱樂部 台北永和民權店,234台灣新北市永和區民權路53號,121.5200111,24.9967603,"['gym', 'health', 'point_of_interest', 'establishment']"
2921,武揚傳統整復推拿館,112台灣台北市北投區知行路260巷40號,121.4688419,25.1208212,"['gym', 'health', 'point_of_interest', 'establishment']"
2922,Daily Fitness 運動日常,116台灣台北市文山區興隆路三段134號2.3樓,121.5578901,24.9988452,"['gym', 'health', 'point_of_interest', 'establishment']"
2923,World Gym世界健身俱樂部 北投中和店,112台灣台北市北投區中和街366-1號1樓,121.4992285,25.1418571,"['gym', 'health', 'point_of_interest', 'establishment']"
2924,運動吧體能空間,320台灣桃園市中壢區龍岡路二段6號,121.2278011,24.9471579,"['gym', 'health', 'point_of_interest', 'establishment']"
2925,雙贏撞球概念館（WinWin Billiard Concept Club）,220台灣新北市板橋區實踐路30號B1,121.4635157,25.0073384,"['gym', 'health', 'point_of_interest', 'establishment']"
2926,Body Body 八德館,105台灣台北市松山區八德路三段30號2樓,121.5515014,25.0480765,"['gym', 'health', 'point_of_interest', 'establishment']"
2927,健身工廠FitnessFactory-新店廠Xin-Dian,231台灣新北市新店區北宜路一段2號,121.5378135,24.9578261,"['gym', 'health', 'point_of_interest', 'establishment']"
2928,Beyond GYM超悅健身中心,100台灣台北市中正區愛國西路9號B1,121.5078385,25.0372708,"['gym', 'health', 'point_of_interest', 'establishment']"
2929,通和碧璽奈米汗蒸,231台灣新北市新店區環河路25號號,121.537443,24.9611369,"['gym', 'health', 'point_of_interest', 'establishment']"
2930,中華民國玄牝太極健康導引學會,112台灣台北市北投區磺港路8號7樓,121.5020812,25.1332738,"['gym', 'health', 'point_of_interest', 'establishment']"
2931,Seven 撞球場,"34 巷 號, No. 33中埔六街桃園區桃園市台灣 330",121.2961557,25.016136,"['gym', 'health', 'point_of_interest', 'establishment']"
2932,52 Healing Massage,103台灣台北市大同區承德路二段52號,121.517922,25.056635,"['gym', 'health', 'point_of_interest', 'establishment']"
2933,DSC 肌力與體能訓練,20051台灣基隆市仁愛區仁一路265巷16號1樓,121.7478969,25.1277433,"['gym', 'health', 'point_of_interest', 'establishment']"
2934,伊利美spa館,334台灣桃園市八德區忠勇五街18號,121.3047695,24.965036,"['gym', 'health', 'point_of_interest', 'establishment']"
2935,WTF Training Fitness,106台灣台北市大安區仁愛路四段27巷18號1樓,121.545058,25.0400887,"['gym', 'health', 'point_of_interest', 'store', 'establishment']"
2936,World Gym世界健身俱樂部 土城中央店Express,236台灣新北市土城區中央路二段191號1樓,121.442173,24.975535,"['gym', 'health', 'point_of_interest', 'establishment']"
2937,中華電信北區分公司綜合活動中心(,"號, No. 42仁愛路一段中正區台北市台灣 100",121.523817,25.038135,"['gym', 'health', 'point_of_interest', 'establishment']"
2938,千晶美媚瑜伽(珈),220台灣新北市板橋區陽明街22號,121.466447,25.0218429,"['gym', 'health', 'point_of_interest', 'establishment']"
2939,Life Gym 生活健身房,220台灣新北市板橋區東門街30-2號號B1,121.4580825,25.0080836,"['gym', 'health', 'point_of_interest', 'establishment']"
2940,肯將拳擊運動訓練中心 KENJON Boxing Training Center,247台灣新北市蘆洲區鷺江街12號,121.4791619,25.0827755,"['gym', 'health', 'point_of_interest', 'establishment']"
2941,惠群環山教室,114台灣台北市內湖區環山路二段109巷1弄4號號 惠 群 環山 教室,121.5757167,25.0841797,"['gym', 'health', 'point_of_interest', 'establishment']"
2942,健身工廠FitnessFactory信義廠,110台灣台北市信義區松壽路22號4樓,121.5681208,25.0355225,"['gym', 'health', 'point_of_interest', 'establishment']"
2943,Pulse Gym台北中山店,10352台灣台北市大同區南京西路32號2樓,121.5197132,25.0526351,"['gym', 'health', 'point_of_interest', 'establishment']"
2944,StayFIT 塑身親子空間,220台灣新北市板橋區文化路一段32巷16號,121.45983,25.010933,"['gym', 'health', 'point_of_interest', 'establishment']"
2945,X-LINE 17 Fitness CLUB 桃園旗艦店,330台灣桃園市桃園區大林路85巷1號,121.31522,24.987507,"['gym', 'health', 'point_of_interest', 'establishment']"
2946,17號菱形道岔,"號, No. 16中正東路一段淡水區新北市台灣 251",121.4476756,25.1661696,"['gym', 'health', 'point_of_interest', 'establishment']"
2947,妍 SPA,10491台灣台北市中山區長安東路一段53巷1-5號,121.5265683,25.0492425,"['gym', 'health', 'point_of_interest', 'establishment']"
2948,TFL,"6f, No. 186號信義路二段大安區台北市台灣 106",121.5296116,25.0335081,"['gym', 'health', 'point_of_interest', 'establishment']"
2949,瑞稞適能中心 Recall fitness center,"號 3, 松江路中山區台北市台灣 104",121.5331276,25.045997,"['gym', 'health', 'point_of_interest', 'establishment']"
2950,淡水震縚跆拳道淡水館,251台灣新北市淡水區水源街一段145號,121.4473847,25.1718522,"['gym', 'health', 'point_of_interest', 'establishment']"
2951,樂活泰式養生館,105台灣台北市松山區南京東路五段300號,121.567574,25.051101,"['gym', 'health', 'point_of_interest', 'establishment']"
2952,Curves東湖店,114台灣台北市內湖區東湖路33巷17號1 樓,121.6133359,25.0697002,"['gym', 'health', 'point_of_interest', 'establishment']"
2953,好康運動器材專賣店,32043台灣桃園市中壢區元化路77號,121.228,24.9579919,"['gym', 'health', 'point_of_interest', 'store', 'establishment']"
2954,YMCA台灣基督教青年協會,"三樓, No. 42-6號長安東路二段中山區台北市台灣 10491",121.531735,25.048312,"['gym', 'health', 'point_of_interest', 'establishment']"
2955,一起動EZDon健身學院-藝文店,33044台灣桃園市桃園區同安街651號1樓,121.2972739,25.0246734,"['gym', 'health', 'point_of_interest', 'establishment']"
2956,Oneway 啟動模式,22054台灣新北市板橋區中正路69號B1,121.4562423,25.0139617,"['gym', 'health', 'point_of_interest', 'establishment']"
2957,桑富士,103台灣台北市大同區平陽街29號,121.5171012,25.0551576,"['gym', 'health', 'point_of_interest', 'establishment']"
2958,WOW Muscle&Fitness,106台灣台北市大安區信義路四段341號2號樓之2,121.556687,25.033378,"['gym', 'health', 'point_of_interest', 'establishment']"
